@relation 'cs415all-weka.filters.unsupervised.attribute.Discretize-D-B2-M-1.0-R33,34,35,36,44,46,48,50-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-R37-weka.filters.unsupervised.attribute.Discretize-B7-M-1.0-R38-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R51-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R51-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,51,50-weka.filters.unsupervised.attribute.Discretize-B4-M-1.0-R50'

@attribute Code numeric
@attribute 'Q Avg' numeric
@attribute 'Q Min' numeric
@attribute 'Q Max' numeric
@attribute 'Q \% Zeros' numeric
@attribute 'Q \% below 70\%' numeric
@attribute 'P Avg' numeric
@attribute 'P Min' numeric
@attribute 'P Max' numeric
@attribute 'P \% Zeros' numeric
@attribute 'P \% below 70\%' numeric
@attribute 'PRE Avg' numeric
@attribute 'PRE Min' numeric
@attribute 'PRE Max' numeric
@attribute 'PRE \% Zeros' numeric
@attribute 'PRE \% below 70\%' numeric
@attribute 'L Avg' numeric
@attribute 'L Min' numeric
@attribute 'L Max' numeric
@attribute 'L \% Zeros' numeric
@attribute 'L \% below 70\%' numeric
@attribute 'R Avg' numeric
@attribute 'R Min' numeric
@attribute 'R Max' numeric
@attribute 'R \% Zeros' numeric
@attribute 'R \% below 70\%' numeric
@attribute 'OLE Avg' numeric
@attribute 'OLE Min' numeric
@attribute 'OLE Max' numeric
@attribute 'Exam Avg' numeric
@attribute 'Exam Min' numeric
@attribute 'Exam Max' numeric
@attribute Male_1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute Female_1 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute 'CS Major_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute 'ECE major_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute Standing {'\'(-inf-0.8]\'','\'(0.8-1.6]\'','\'(1.6-2.4]\'','\'(2.4-3.2]\'','\'(3.2-inf)\''}
@attribute 'Math Class' {'\'(-inf-0.857143]\'','\'(0.857143-1.714286]\'','\'(1.714286-2.571429]\'','\'(2.571429-3.428571]\'','\'(3.428571-4.285714]\'','\'(4.285714-5.142857]\'','\'(5.142857-inf)\''}
@attribute '415 Final Grade' numeric
@attribute 'Q Diff' numeric
@attribute 'P Diff' numeric
@attribute 'L Diff' numeric
@attribute 'R Diff' numeric
@attribute 'Took 416_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '416 Grade' numeric
@attribute 'Took 515_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '515 Grade' numeric
@attribute 'Took 520_1' {'\'(-inf-0.5]\'','\'(0.5-inf)\''}
@attribute '520 Grade' numeric
@attribute Semester {'\'(-inf-0.75]\'','\'(0.75-1.5]\'','\'(1.5-2.25]\'','\'(2.25-inf)\''}
@attribute 'Graduated with CS Degree_1' {'\'(-inf-0]\'','\'(0-inf)\''}

@data
73,0.23569,0,0.9,0.666667,0.777778,0.147692,0,1,0.846154,0.846154,0.5,0,1,0.5,0.5,0.2648,0,1,0.68,0.76,0.495833,0,1,0.5,0.5,0,0,0,0,0,0,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.1929,-0.424242,-0.274286,-0.509231,-0.991667,'\'(-inf-0.5]\'',-1,'\'(0.5-inf)\'',2.33,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
45,0.601843,0.35,0.852941,0,0.777778,0.926154,0.78,1,0,0,0.4,0.2,0.6,0,1,0.951721,0.2,1,0,0.04,0.991667,0.9,1,0,0,0.806667,0.47,1,0.668333,0.646667,0.69,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(3.428571-4.285714]\'',0.8602,0.051915,-0.011429,-0.076315,0.016667,'\'(0.5-inf)\'',2,'\'(0.5-inf)\'',1.67,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
85,0.415619,0,0.766667,0.333333,0.777778,0.402308,0,1,0.538462,0.615385,0.8,0.8,0.8,0,0,0.53981,0,1,0.4,0.48,0.466667,0,1,0.5,0.583333,0.283333,0,0.85,0.31,0,0.62,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.4382,-0.542679,-0.747143,-0.854945,-0.933333,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
52,0.570587,0.333333,0.8,0,0.777778,0.782308,0.36,1,0,0.307692,0.5,0,1,0.5,0.5,0.884541,0,1,0.04,0.04,0.777381,0,1,0.166667,0.166667,0.3,0,0.85,0.605,0.55,0.66,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7245,-0.169333,-0.162143,-0.092467,-0.078571,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
305,0.546604,0.146341,0.787879,0,0.666667,0.705385,0,1,0.076923,0.230769,0.5,0.2,0.8,0,0.5,0.774692,0.1,1,0,0.24,0.740327,0,1,0.166667,0.333333,0.36,0.03,0.95,0.676667,0.58,0.773333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.6738,-0.336307,-0.254524,-0.201534,-0.290179,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
242,0.667953,0,0.95,0.222222,0.222222,0.362308,0,0.99,0.538462,0.692308,0,0,0,1,1,0.85259,0,1,0.12,0.12,0.554762,0,1,0.333333,0.416667,0.596667,0,1,0.808333,0.806667,0.81,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.5459,-0.443536,-0.50881,-0.291841,0.065079,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
126,0.789047,0.6,0.9,0,0.222222,0.864615,0.53,1,0,0.153846,1,1,1,0,0,0.904857,0.32,1,0,0.08,0.983929,0.857143,1,0,0,0.696667,0.17,1,0.745,0.73,0.76,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.8521,0.007842,-0.209762,-0.13808,-0.015476,'\'(0.5-inf)\'',2,'\'(0.5-inf)\'',2,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
224,0.280528,0,0.575758,0.333333,1,0.124615,0,0.95,0.846154,0.923077,0,0,0,1,1,0.374437,0,1,0.52,0.64,0.618651,0,1,0.333333,0.333333,0.126667,0,0.38,0.381667,0.273333,0.49,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.2389,-0.493411,-0.231429,-0.710054,-0.354365,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
313,0.775209,0.633333,0.95,0,0.555556,0.876923,0.73,1,0,0,0.6,0.6,0.6,0,1,0.939549,0.65,1,0,0.04,0.8125,0,1,0.166667,0.166667,0.776667,0.41,1,0.783333,0.74,0.826667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.8658,0.020624,-0.127381,-0.008062,-0.375,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',2,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
382,0.833771,0.757576,0.95122,0,0,0.783846,0,1,0.076923,0.153846,0.4,0,0.8,0.5,0.5,0.92353,0.733333,1,0,0,0.88006,0,1,0.083333,0.083333,0.843333,0.53,1,0.786667,0.76,0.813333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.8292,0.051019,-0.072143,-0.082033,-0.206548,'\'(0.5-inf)\'',1,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
39,0.910822,0.804878,1,0,0,0.926154,0.85,1,0,0,0.7,0.4,1,0,0.5,0.947517,0.32,1,0,0.04,0.90377,0,1,0.083333,0.083333,1,1,1,0.91,0.9,0.92,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.9336,-0.041226,-0.014524,-0.04544,-0.19246,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
331,0.707219,0.545455,0.804878,0,0.333333,0.878462,0.7,1,0,0,0.8,0.6,1,0,0.5,0.900032,0.48,1,0,0.12,0.950575,0.778333,1,0,0,0.906667,0.84,0.98,0.693333,0.68,0.706667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.8499,0.137746,-0.040476,0.024334,-0.082183,'\'(0.5-inf)\'',0,'\'(0.5-inf)\'',2.33,'\'(0.5-inf)\'',3,'\'(2.25-inf)\'','\'(-inf-0]\''
246,0.618036,0.475,0.852941,0,0.888889,0.619231,0,1,0.230769,0.461538,0.7,0.4,1,0,0.5,0.756978,0,1,0.16,0.28,0.725,0,1,0.25,0.25,0.553333,0.13,1,0.628333,0.606667,0.65,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(-inf-0.857143]\'',0.6576,-0.03472,-0.503095,-0.493476,-0.45,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
250,0.699867,0.393939,0.891304,0,0.444444,0.696154,0,1,0.153846,0.307692,0.6,0.4,0.8,0,0.5,0.945943,0.366667,1,0,0.04,0.964901,0.833333,1,0,0,0.626667,0.4,1,0.783333,0.76,0.806667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7495,0.14212,-0.277619,-0.061642,-0.070198,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
235,0.830374,0.606061,0.970588,0,0.111111,0.939231,0.87,1,0,0,0.9,0.8,1,0,0,0.946889,0.6,1,0,0.08,1,1,1,0,0,0.97,0.95,1,0.823333,0.806667,0.84,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.9214,0.100667,-0.029524,0.02557,0,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',2.33,'\'(0.5-inf)\'',3,'\'(2.25-inf)\'','\'(-inf-0]\''
281,0.540047,0.333333,0.717391,0,0.777778,0.812308,0.47,1,0,0.153846,0.4,0.4,0.4,0,1,0.928229,0.5,1,0,0.04,0.893472,0,1,0.083333,0.083333,0.636667,0.46,0.95,0.716667,0.633333,0.8,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7765,0.048797,-0.081667,-0.103635,0.120278,'\'(0.5-inf)\'',1.33,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
160,0.465345,0.146341,0.588235,0,1,0.568462,0,1,0.230769,0.615385,0.7,0.6,0.8,0,0.5,0.8418,0,1,0.04,0.12,0.793919,0,1,0.083333,0.166667,0.326667,0.03,0.86,0.536667,0.52,0.553333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.592,-0.1966,0.129762,-0.211197,0.015337,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
255,0.677597,0.512195,0.787879,0,0.555556,0.676923,0,1,0.230769,0.230769,0.6,0.2,1,0,0.5,0.920438,0,1,0.04,0.04,0.720833,0,1,0.25,0.25,0.57,0.31,1,0.58,0.56,0.6,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.7159,-0.065546,-0.57,-0.142708,-0.483333,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
375,0.62159,0,0.909091,0.111111,0.444444,0.502308,0,1,0.307692,0.538462,0,0,0,1,1,0.595079,0,1,0.32,0.44,0.408333,0,1,0.583333,0.583333,0.393333,0.07,1,0.595,0.56,0.63,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.5423,-0.219458,-0.567619,-0.427681,-0.15,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
298,0.512894,0,1,0.444444,0.444444,0.87,0,1,0.076923,0.076923,0.5,0,1,0.5,0.5,0.96,0,1,0.04,0.04,0.333333,0,1,0.666667,0.666667,1,1,1,0.953333,0.92,0.986667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.8428,-0.923209,-0.241429,-0.083333,-0.333333,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
11,0.395495,0,0.733333,0.333333,0.888889,0.853077,0.39,1,0,0.153846,0,0,0,1,1,0.676171,0,1,0.2,0.4,0.083333,0,1,0.916667,0.916667,0.72,0.28,0.95,0.763333,0.72,0.806667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(3.428571-4.285714]\'',0.7217,-0.190478,-0.182143,-0.251032,-0.166667,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
319,0.636258,0.424242,0.794118,0,0.444444,0.89,0.63,1,0,0.076923,0.6,0.4,0.8,0,0.5,0.959048,0.6,1,0,0.04,0.989583,0.875,1,0,0,0.706667,0.15,1,0.663333,0.66,0.666667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.8446,0.058488,-0.114524,-0.009768,0.020833,'\'(0.5-inf)\'',2.67,'\'(0.5-inf)\'',3,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
339,0.610498,0.435897,0.75,0,0.555556,0.613077,0,1,0.307692,0.384615,0.7,0.4,1,0,0.5,0.884029,0,1,0.04,0.08,0.906746,0.5,1,0,0.166667,0.346667,0.08,0.81,0.635,0.56,0.71,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(3.428571-4.285714]\'',0.6507,-0.045404,-0.41119,-0.05164,-0.186508,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
159,0.805305,0.636364,0.95,0,0.222222,0.76,0,0.96,0.076923,0.230769,0.4,0,0.8,0.5,0.5,0.833111,0,1,0.12,0.16,0.916667,0,1,0.083333,0.083333,0.926667,0.8,1,0.868333,0.846667,0.89,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(1.714286-2.571429]\'',0.8096,0.06925,-0.18881,-0.274679,-0.166667,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',0.67,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
300,0.492878,0,0.941176,0.333333,0.555556,0.445385,0,1,0.538462,0.538462,0.5,0,1,0.5,0.5,0.62,0,1,0.36,0.36,0.5,0,1,0.5,0.5,0.333333,0,1,0.333333,0,0.666667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.4916,-0.535007,-0.827143,-0.74359,-0.666667,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
222,0.805329,0.666667,0.913043,0,0.222222,0.925385,0.78,1,0,0,0.9,0.8,1,0,0,0.948921,0.533333,1,0,0.08,0.98125,0.875,1,0,0,0.676667,0.31,0.87,0.836667,0.82,0.853333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(-inf-0.857143]\'',0.8928,0.051015,-0.028571,-0.07004,0.0375,'\'(0.5-inf)\'',3.33,'\'(0.5-inf)\'',3,'\'(0.5-inf)\'',2.67,'\'(2.25-inf)\'','\'(-inf-0]\''
42,0.837257,0.636364,0.975,0,0.111111,0.960769,0.88,1,0,0,0.9,0.8,1,0,0,0.967562,0.666667,1,0,0.04,0.994048,0.928571,1,0,0,0.973333,0.92,1,0.88,0.88,0.88,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(3.428571-4.285714]\'',0.9396,0.164603,0.026429,-0.031102,-0.011905,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',1.67,'\'(0.5-inf)\'',2,'\'(2.25-inf)\'','\'(-inf-0]\''
62,0.648703,0.390244,0.9,0,0.555556,0.867692,0.71,1,0,0,0.9,0.8,1,0,0,0.908152,0.633333,1,0,0.04,0.77877,0,1,0.083333,0.333333,0.55,0.08,1,0.711667,0.67,0.753333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.8118,-0.298456,-0.01119,-0.052816,-0.386905,'\'(0.5-inf)\'',1.67,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
227,0.879251,0.633333,1,0,0.111111,0.876154,0.58,1,0,0.153846,0,0,0,1,1,0.892873,0,1,0.04,0.08,0.979167,0.75,1,0,0,1,1,1,0.896667,0.84,0.953333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(2.4-3.2]\'','\'(-inf-0.857143]\'',0.8908,0.095573,-0.125952,0.166394,0.041667,'\'(0.5-inf)\'',3.67,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
397,0.860807,0.606061,1,0,0.111111,0.992308,0.93,1,0,0,0.9,0.8,1,0,0,0.982222,0.8,1,0,0,1,1,1,0,0,0.95,0.85,1,0.906667,0.88,0.933333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(1.6-2.4]\'','\'(-inf-0.857143]\'',0.9633,0.122418,0.01119,-0.021011,0,'\'(0.5-inf)\'',3.67,'\'(0.5-inf)\'',3,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
348,0.625961,0.439024,0.775,0,0.777778,0.52,0,1,0.307692,0.538462,0.2,0,0.4,0.5,1,0.690984,0,1,0.24,0.32,0.798611,0,1,0.166667,0.166667,0.083333,0,0.25,0.566667,0.56,0.573333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.5429,-0.127183,-0.436429,-0.219485,-0.319444,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
55,0.740504,0.533333,0.869565,0,0.222222,0.771538,0.29,1,0,0.230769,0.7,0.4,1,0,0.5,0.895638,0.3,1,0,0.12,0.988095,0.928571,1,0,0,0.863333,0.69,1,0.746667,0.74,0.753333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(3.428571-4.285714]\'',0.804,0.11606,0.01881,0.01691,-0.02381,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
88,0.90487,0.733333,1,0,0,0.726923,0,1,0.076923,0.384615,0.4,0,0.8,0.5,0.5,0.956762,0.6,1,0,0.04,0.954236,0.75,1,0,0,0.986667,0.96,1,0.886667,0.88,0.893333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.8306,0.041639,0.002619,0.013706,-0.047361,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
314,0.548896,0.292683,0.75,0,0.777778,0.826923,0.56,1,0,0.076923,0.6,0.6,0.6,0,1,0.852292,0.3,1,0,0.12,0.793651,0,1,0.166667,0.166667,0.306667,0.15,0.59,0.611667,0.573333,0.65,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.7376,-0.149676,-0.127381,-0.139227,-0.051587,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
113,0.728726,0.589744,0.882353,0,0.444444,0.67,0,1,0.076923,0.461538,0.8,0.8,0.8,0,0,0.934394,0.4,1,0,0.04,0.986111,0.833333,1,0,0,0.693333,0.16,1,0.751667,0.75,0.753333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(2.571429-3.428571]\'',0.7508,0.012574,-0.355952,-0.027858,-0.027778,'\'(0.5-inf)\'',0,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
330,0.451943,0.102564,0.85,0,0.777778,0.763846,0,1,0.076923,0.153846,0.6,0.4,0.8,0,0.5,0.762783,0,1,0.04,0.2,0.639137,0,1,0.25,0.416667,0.306667,0.04,0.83,0.675,0.51,0.84,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.6767,-0.409693,-0.1,-0.151254,-0.159226,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
301,0.625861,0.454545,0.823529,0,0.666667,0.473077,0,0.95,0.384615,0.538462,0.4,0.2,0.6,0,1,0.649676,0,1,0.16,0.4,0.384921,0,1,0.583333,0.583333,0.606667,0.17,0.95,0.703333,0.68,0.726667,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(1.714286-2.571429]\'',0.5696,0.052712,-0.767143,-0.248156,0.130952,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
127,0.699327,0.560976,0.95,0,0.666667,0.9,0.75,1,0,0,0.8,0.6,1,0,0.5,0.976654,0.76,1,0,0,0.988095,0.857143,1,0,0,0.416667,0.13,0.95,0.751667,0.69,0.813333,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(1.714286-2.571429]\'',0.8391,-0.176019,-0.120714,0.001271,-0.02381,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
161,0.586576,0.268293,0.925,0,0.888889,0.89,0.63,1,0,0.153846,0.8,0.6,1,0,0.5,0.789076,0.333333,1,0,0.32,0.822917,0,1,0.166667,0.166667,0.646667,0.48,0.87,0.668333,0.606667,0.73,'\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(0.8-1.6]\'','\'(-inf-0.857143]\'',0.7996,-0.231722,-0.074286,-0.127611,-0.3125,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
229,0.604752,0.317073,0.823529,0,0.777778,0.882308,0.42,1,0,0.076923,1,1,1,0,0,0.920324,0.64,1,0,0.04,0.820536,0,1,0.083333,0.25,0.393333,0.1,0.95,0.708333,0.65,0.766667,'\'(-inf-0.5]\'','\'(0.5-inf)\'','\'(-inf-0.5]\'','\'(-inf-0.5]\'','\'(-inf-0.8]\'','\'(-inf-0.857143]\'',0.7975,-0.145465,-0.11881,0.025196,0.049405,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(-inf-0.5]\'',-1,'\'(2.25-inf)\'','\'(-inf-0]\''
